,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
6490,0.9106364768408062,4,-0.48376661743419536,-0.4196036864428561,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
29803,-0.2621568903607347,4,-0.7641121198864298,1.133702193534905,4,12,1,4,0,1.0456003491990693,-0.2179980768942208,0.37397490810139417,39,>50K
12896,-0.11555771946054208,4,0.6004684967072811,1.133702193534905,4,7,1,2,1,-0.14571521360410045,4.040936850972781,-0.6802869429040802,39,<=50K
25161,2.6698265276431172,4,-0.8064476072741354,-0.4196036864428561,2,12,0,4,1,0.22119449014756068,-0.2179980768942208,-1.6534517284475951,39,<=50K
15730,0.47083896414022836,2,-0.07603453620930214,1.5220286635293454,4,10,1,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
16171,-0.335456475810831,4,1.0088562790836337,-0.03127721644841584,4,7,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,9,>50K
26932,-0.9951527448616977,4,-0.7291033801476402,-0.03127721644841584,4,4,3,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
22772,-0.2621568903607347,4,-0.9441448490806125,-1.1962566264317367,2,12,5,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
2312,-0.9218531594116014,4,-1.2099223824721617,1.133702193534905,2,12,5,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,>50K
27439,-0.04225813401044578,4,-1.4391897155172317,1.133702193534905,2,4,0,4,1,1.9321028750370441,-0.2179980768942208,1.9959162173405856,39,>50K
22888,-1.2150515012119867,4,2.276773241870893,-0.4196036864428561,4,1,2,2,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
19032,-0.335456475810831,4,0.3573079015834624,-0.03127721644841584,2,8,0,4,1,-0.14571521360410045,-0.2179980768942208,0.13068371171551546,39,<=50K
22589,0.47083896414022836,2,0.027794315687010324,-0.03127721644841584,0,1,4,2,0,-0.14571521360410045,-0.2179980768942208,-0.19370455013232282,39,<=50K
25837,2.523227356742925,4,-0.15881443085224356,1.133702193534905,2,10,0,4,1,-0.14571521360410045,-0.2179980768942208,-2.058937055757393,39,<=50K
18392,-1.4349502575622755,5,-0.23853438678837438,-0.03127721644841584,4,5,3,4,1,-0.14571521360410045,-0.2179980768942208,1.5904308900307877,39,<=50K
23844,0.8373368913907099,4,-0.5855333367237441,1.133702193534905,2,3,0,4,1,-0.14571521360410045,4.457167838687532,0.779460235411192,39,>50K
16424,-0.11555771946054208,4,-0.21169815415473112,-0.4196036864428561,4,7,3,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
18274,0.5441385495903246,4,-0.23766962150166704,-0.03127721644841584,2,4,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,>50K
21273,-0.7752539885114088,4,-0.573017997354584,-1.5845830964261771,6,1,4,4,0,-0.14571521360410045,5.326793295162992,-0.43699574651820156,39,<=50K
29515,0.10434103688974683,4,-0.07244243424913319,-0.4196036864428561,2,14,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
2018,0.031041451439650522,4,2.996837638240954,1.5220286635293454,2,4,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,5,>50K
18308,0.3242397932400357,4,-0.28708478074208665,-0.4196036864428561,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
12898,0.6907377204905172,4,0.09342144832438301,-0.4196036864428561,2,8,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,26,>50K
4842,1.570332745891673,4,0.33988905795121443,-0.4196036864428561,5,12,1,4,0,-0.14571521360410045,-0.2179980768942208,-0.6802869429040802,39,<=50K
24605,0.7640373059406136,4,-0.5987328859900793,1.133702193534905,4,4,1,4,1,-0.14571521360410045,-0.2179980768942208,0.37397490810139417,39,>50K
30129,-0.11555771946054208,1,-1.3667299868233471,0.7453757235404648,2,4,5,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,>50K
10240,-0.7019544030613125,4,-0.2637741296619426,-0.4196036864428561,4,8,3,4,0,-0.14571521360410045,-0.2179980768942208,-0.43699574651820156,39,<=50K
23704,-1.2883510866620829,4,1.3856278624613563,-0.03127721644841584,4,7,3,4,1,-0.14571521360410045,-0.2179980768942208,-0.8424810738279994,0,<=50K
14361,1.2771344040912875,4,1.5903966800214644,1.5220286635293454,2,10,5,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,>50K
5740,-0.5553552321611199,4,0.7988038406508962,-0.03127721644841584,2,8,0,4,1,-0.14571521360410045,-0.2179980768942208,1.18494556272099,26,<=50K
18894,-0.9218531594116014,4,-0.5590392090386884,-0.4196036864428561,4,1,3,2,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
4094,-1.2883510866620829,4,0.6733558565869,-1.5845830964261771,2,7,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.35589868105624195,39,<=50K
21023,-0.4820556467110236,4,-0.3281088658268735,1.133702193534905,0,11,1,2,1,-0.14571521360410045,-0.2179980768942208,1.5904308900307877,39,>50K
23397,0.2509402077899394,4,-0.04384816229635959,-0.03127721644841584,2,14,0,4,1,-0.14571521360410045,-0.2179980768942208,1.347139693644909,39,<=50K
26707,1.0572356477409988,4,-1.4867803150318513,-0.03127721644841584,2,14,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,>50K
27422,1.7902315022419617,4,0.18153247841614661,-0.4196036864428561,4,3,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
32209,-0.2621568903607347,4,0.48839111438391397,0.35704925354602446,4,13,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
16960,1.7169319167918655,4,-1.121421732855618,-0.03127721644841584,2,4,0,4,1,-0.14571521360410045,4.680148724963291,4.672119377585251,39,>50K
32342,-0.9218531594116014,4,-0.31316078015664656,-0.03127721644841584,2,7,0,2,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
20615,-0.8485535739615051,6,-1.4487876599081595,-1.1962566264317367,2,4,0,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,<=50K
3531,-0.4820556467110236,0,0.882467506411022,-0.4196036864428561,0,0,4,4,0,-0.14571521360410045,-0.2179980768942208,-1.0046752047519185,39,<=50K
32294,0.8373368913907099,4,-0.9212903379319184,1.133702193534905,2,13,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
21014,1.0572356477409988,1,-1.0023787136623994,1.133702193534905,2,4,0,4,1,-0.14571521360410045,-0.2179980768942208,0.6172661044872729,39,>50K
32122,0.7640373059406136,4,0.6610590842682263,-0.4196036864428561,0,3,4,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
22529,-1.2150515012119867,4,-0.04093076731812713,1.133702193534905,4,4,3,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
16257,-1.4349502575622755,4,0.8572467693679309,-0.4196036864428561,4,1,1,4,0,-0.14571521360410045,-0.2179980768942208,0.13068371171551546,39,<=50K
29061,-0.11555771946054208,0,1.2346740538971128,0.35704925354602446,2,0,0,4,1,-0.14571521360410045,-0.2179980768942208,1.1038484972590303,39,>50K
24373,-1.068452330311794,4,-1.5119440345835111,-0.4196036864428561,4,6,1,4,1,-0.14571521360410045,-0.2179980768942208,-1.6534517284475951,39,<=50K
26125,-0.4820556467110236,4,0.13888339482556905,-0.4196036864428561,0,6,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
30559,-0.8485535739615051,4,-0.4581752666968011,-0.4196036864428561,2,14,0,4,1,-0.14571521360410045,4.494331319733491,0.37397490810139417,39,<=50K
27173,-1.4349502575622755,4,0.1264060671173631,-0.03127721644841584,4,13,1,4,0,-0.14571521360410045,-0.2179980768942208,-1.2479664011377973,39,<=50K
7870,-0.4087560612609273,4,-0.7378460621670991,1.133702193534905,2,4,0,4,1,-0.14571521360410045,4.494331319733491,0.37397490810139417,39,>50K
1732,-0.9218531594116014,4,1.1823319967632222,-0.4196036864428561,4,12,1,2,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
6930,-0.5553552321611199,2,-1.3239193536737144,-0.03127721644841584,4,1,3,0,0,-0.14571521360410045,-0.2179980768942208,-1.2479664011377973,39,<=50K
31228,-0.5553552321611199,4,-0.2622726690542529,-0.4196036864428561,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,0.5361690390253133,39,<=50K
7139,-0.4087560612609273,2,0.3271456486163293,-0.4196036864428561,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
6973,1.130535233191095,5,-0.6157526071823084,1.133702193534905,2,4,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,>50K
17579,-0.11555771946054208,5,-0.2622346573932987,-0.4196036864428561,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
11040,0.5441385495903246,6,-1.3913330343759331,1.9103551335237856,2,4,0,4,1,1.9321028750370441,-0.2179980768942208,1.18494556272099,39,>50K
20775,1.7169319167918655,0,-1.1144370901552894,-0.4196036864428561,2,0,0,1,1,-0.14571521360410045,-0.2179980768942208,-1.3290634665997567,3,<=50K
13540,-0.4087560612609273,4,-0.1993443643446262,0.35704925354602446,4,3,4,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
3894,1.130535233191095,1,-1.4814681854135061,-0.4196036864428561,2,1,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,>50K
8404,0.3242397932400357,4,0.41900082731207855,1.133702193534905,0,1,1,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
13982,0.5441385495903246,2,0.3526704789470537,1.133702193534905,0,11,1,2,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,>50K
1354,1.4237335749914803,4,-0.5431218260141302,-2.749562506409498,0,7,1,2,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
18940,1.9368306731421543,4,-0.16015434190087802,-0.4196036864428561,6,1,4,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
4934,-0.9951527448616977,4,1.0205638706575177,-0.4196036864428561,2,6,0,4,1,0.18717270834473043,-0.2179980768942208,-0.03151041920840369,39,<=50K
8046,1.863531087692058,6,-0.7908438204524492,1.5220286635293454,0,10,1,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,<=50K
28588,1.7902315022419617,4,-1.5156121598655885,-2.3612360364150575,2,12,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
1458,2.7431261130932136,0,0.20615453179920956,-0.4196036864428561,6,0,1,2,0,-0.14571521360410045,-0.2179980768942208,-3.1131989067628676,39,<=50K
24671,-0.8485535739615051,7,0.14957417446892907,2.298681603518226,4,10,1,4,1,-0.14571521360410045,-0.2179980768942208,2.9690810028841006,39,<=50K
10863,-1.1417519157618903,4,-0.6156765838604001,-0.03127721644841584,0,1,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
9684,1.570332745891673,2,-0.7231830639540284,-0.03127721644841584,2,1,5,4,0,-0.14571521360410045,-0.2179980768942208,-0.43699574651820156,39,<=50K
31804,-1.3616506721121793,1,1.503131409385931,-0.03127721644841584,4,11,3,2,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
11135,0.6907377204905172,2,-0.017011929662716318,1.5220286635293454,0,10,4,4,0,-0.14571521360410045,-0.2179980768942208,3.212372199269979,39,<=50K
25514,1.2038348186411914,4,0.2664885406487142,-0.03127721644841584,2,1,0,2,1,-0.14571521360410045,-0.2179980768942208,-1.2479664011377973,39,<=50K
29485,-0.6286548176112162,6,3.9915077762591697,0.35704925354602446,4,3,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
7921,-0.7019544030613125,4,-0.26907675636504913,-0.4196036864428561,2,4,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,4,<=50K
11266,0.3242397932400357,4,2.5323066326352937,-0.4196036864428561,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,>50K
27846,-1.3616506721121793,2,1.1298473959007533,-0.03127721644841584,4,11,3,1,0,-0.14571521360410045,-0.2179980768942208,-1.6534517284475951,39,<=50K
25128,-1.068452330311794,4,-0.1277018863612563,-0.03127721644841584,4,1,4,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
27704,-0.335456475810831,4,-0.7444981028340787,-0.4196036864428561,2,12,0,4,1,-0.14571521360410045,-0.2179980768942208,2.4014015446503834,39,<=50K
8607,-1.2150515012119867,0,0.5381198698272055,-0.4196036864428561,4,0,4,2,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
27300,0.031041451439650522,5,-0.5556466682985288,0.7453757235404648,2,12,0,4,1,0.5704018033676679,-0.2179980768942208,0.6172661044872729,39,>50K
5999,-1.1417519157618903,4,1.2848019317804231,-0.4196036864428561,4,3,2,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
18399,0.031041451439650522,5,0.3124731474880201,1.133702193534905,2,12,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
13835,-1.068452330311794,4,0.00504433660594021,0.35704925354602446,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,0.37397490810139417,39,<=50K
7216,-1.4349502575622755,4,0.7305444004924472,-0.4196036864428561,4,8,3,2,1,-0.14571521360410045,-0.2179980768942208,-0.8424810738279994,39,<=50K
17814,-0.04225813401044578,4,-0.5601605530368363,-0.4196036864428561,0,7,2,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
10920,0.3242397932400357,4,0.04634400623264477,1.133702193534905,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,0.6172661044872729,39,>50K
9659,-0.9951527448616977,4,-0.3316154415498956,-0.4196036864428561,4,1,4,2,1,-0.14571521360410045,-0.2179980768942208,-0.43699574651820156,39,<=50K
8918,-0.335456475810831,5,1.1842135739804536,-0.03127721644841584,2,12,0,4,1,-0.14571521360410045,-0.2179980768942208,1.5904308900307877,39,>50K
5792,0.47083896414022836,5,-0.17949277441131148,-0.4196036864428561,2,4,0,4,1,1.9321028750370441,-0.2179980768942208,1.18494556272099,39,>50K
28830,0.397539378690132,4,-0.06098191847145125,1.9103551335237856,2,4,0,4,1,-0.14571521360410045,-0.2179980768942208,1.18494556272099,39,>50K
2301,0.47083896414022836,4,-0.29529529950818717,-0.4196036864428561,5,12,1,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
28345,0.5441385495903246,4,4.805166384813633,-0.4196036864428561,0,1,1,4,0,-0.14571521360410045,-0.2179980768942208,0.2928778426394346,39,<=50K
28237,-1.3616506721121793,4,0.46714259591053353,-1.1962566264317367,4,6,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.6802869429040802,26,<=50K
7285,1.130535233191095,7,-0.9152274780097285,1.5220286635293454,2,10,0,1,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,19,>50K
9442,-0.2621568903607347,4,1.1301990037645795,1.5220286635293454,2,7,0,4,1,-0.14571521360410045,-0.2179980768942208,0.6172661044872729,39,<=50K
379,-0.04225813401044578,4,-0.15995478068086863,-0.4196036864428561,2,12,0,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,<=50K
18001,-0.18885730491063837,4,-0.10400161575633195,1.133702193534905,4,4,1,4,1,1.0456003491990693,-0.2179980768942208,-0.03151041920840369,39,>50K
3950,-0.7019544030613125,0,1.1903999718007445,-0.4196036864428561,0,0,4,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
10815,-0.11555771946054208,1,-0.9173561310231619,-0.03127721644841584,2,1,0,4,1,0.9175346176973586,-0.2179980768942208,-0.03151041920840369,39,>50K
17583,0.7640373059406136,4,-0.19687360638260523,-0.4196036864428561,5,10,4,4,0,-0.14571521360410045,1.3304803000207739,-0.03151041920840369,33,<=50K
19355,0.031041451439650522,5,-0.16365141470866157,1.133702193534905,2,10,0,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,>50K
4124,-0.9951527448616977,4,3.0558697477027783,1.133702193534905,4,12,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.19370455013232282,39,<=50K
8611,0.7640373059406136,4,-1.0764634408620746,-0.4196036864428561,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
21146,0.6907377204905172,0,0.031243873918601155,-0.4196036864428561,2,0,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,>50K
6051,1.2771344040912875,0,-0.5526057354221953,-0.4196036864428561,0,0,1,4,1,-0.14571521360410045,-0.2179980768942208,-2.4644223830671907,39,<=50K
4509,-1.3616506721121793,5,-0.07183424767386648,-0.4196036864428561,4,7,3,4,0,-0.14571521360410045,-0.2179980768942208,-0.8424810738279994,39,<=50K
9119,-0.7752539885114088,4,-0.8207685005386186,1.5220286635293454,0,12,3,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
31636,0.17764062233984312,4,-1.2474969093253578,1.133702193534905,2,4,5,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
7185,0.17764062233984312,2,0.17499447273202956,1.5220286635293454,0,10,4,4,0,-0.14571521360410045,-0.2179980768942208,1.18494556272099,39,<=50K
30882,1.570332745891673,2,-0.38466071441143834,-0.4196036864428561,2,11,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
25061,0.7640373059406136,5,0.5414743989064109,-0.03127721644841584,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,0.37397490810139417,39,>50K
10425,1.570332745891673,0,0.38397308174281186,1.133702193534905,2,0,0,2,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
17281,-0.4820556467110236,4,1.7383950819465213,-0.4196036864428561,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
399,0.9839360622909025,5,-0.5471890737362262,1.133702193534905,2,4,0,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,>50K
22496,-1.581549428462468,4,-0.6743950971193526,-1.1962566264317367,4,12,3,4,0,-0.14571521360410045,-0.2179980768942208,-2.5455194485291504,39,<=50K
21370,1.6436323313417691,4,-0.868653690425633,-3.5262154463983784,3,8,1,1,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,3,<=50K
17475,0.5441385495903246,4,-0.17059804574803594,-0.03127721644841584,0,12,4,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
16242,0.6907377204905172,6,-0.8730915518420322,-0.4196036864428561,5,8,2,4,0,-0.14571521360410045,-0.2179980768942208,-1.2479664011377973,39,<=50K
26591,0.3242397932400357,4,-0.06163761962291066,1.5220286635293454,2,4,5,4,0,1.9321028750370441,-0.2179980768942208,-0.6802869429040802,39,>50K
2503,0.9839360622909025,4,-0.2540336415424368,-0.4196036864428561,0,3,4,4,0,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,<=50K
8059,-0.8485535739615051,4,-0.3564845707291606,-0.4196036864428561,4,7,3,1,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,30,<=50K
11817,0.10434103688974683,4,1.8315901716909049,-0.4196036864428561,0,1,4,4,0,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,<=50K
23070,0.397539378690132,6,-0.7341209193935906,-2.749562506409498,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
9770,2.8897252839934064,4,-0.7466457616779892,-2.3612360364150575,4,7,1,4,0,-0.14571521360410045,-0.2179980768942208,-0.43699574651820156,6,<=50K
28049,-0.9218531594116014,4,-0.21527125028442298,-0.4196036864428561,4,3,2,1,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,17,<=50K
21928,0.2509402077899394,4,0.04540321762402909,-0.4196036864428561,0,7,4,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
11038,-0.6286548176112162,4,0.938952834588917,1.133702193534905,4,8,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
15341,-0.5553552321611199,4,-0.3137499609014362,1.5220286635293454,2,12,0,4,1,-0.14571521360410045,-0.2179980768942208,2.887983937422141,39,>50K
